series_id,commodity,variable,importance,type,split
Onions_Dharwad,Onions,humidity_mean,0.0707230195403099,encoder,train
Onions_Dharwad,Onions,price_lag_1m,0.029024219140410423,encoder,train
Onions_Dharwad,Onions,price_lag_12m,0.046486493200063705,encoder,train
Onions_Dharwad,Onions,rolling_3m,0.01569099724292755,encoder,train
Onions_Dharwad,Onions,rolling_6m,0.0505332313477993,encoder,train
Onions_Dharwad,Onions,yoy_change,0.02415192313492298,encoder,train
Onions_Dharwad,Onions,rain_deficit,0.15761877596378326,encoder,train
Onions_Dharwad,Onions,rain_excess,0.13944114744663239,encoder,train
Onions_Dharwad,Onions,heat_stress,0.012860133312642574,encoder,train
Onions_Dharwad,Onions,cold_stress,0.03144032135605812,encoder,train
Onions_Dimapur,Onions,season,0.02086227387189865,encoder,train
Onions_Dimapur,Onions,time_idx,0.003684441326186061,encoder,train
Onions_Dimapur,Onions,year,0.058106910437345505,encoder,train
Onions_Dimapur,Onions,month,0.016133742406964302,encoder,train
Onions_Dimapur,Onions,month_sin,0.020972253754734993,encoder,train
Onions_Dimapur,Onions,month_cos,0.03281499817967415,encoder,train
Onions_Dimapur,Onions,covid_lockdown,0.03758425638079643,encoder,train
Onions_Dimapur,Onions,relative_time_idx,0.03171911463141441,encoder,train
Onions_Dimapur,Onions,log_price,0.016531405970454216,encoder,train
Onions_Dimapur,Onions,temperature_mean,0.12596480548381805,encoder,train
Onions_Dimapur,Onions,rainfall_monthly,0.008565726689994335,encoder,train
Onions_Dimapur,Onions,humidity_mean,0.06236720457673073,encoder,train
Onions_Dimapur,Onions,price_lag_1m,0.04144618287682533,encoder,train
Onions_Dimapur,Onions,price_lag_12m,0.03308765962719917,encoder,train
Onions_Dimapur,Onions,rolling_3m,0.01994665339589119,encoder,train
Onions_Dimapur,Onions,rolling_6m,0.020819928497076035,encoder,train
Onions_Dimapur,Onions,yoy_change,0.023199699819087982,encoder,train
Onions_Dimapur,Onions,rain_deficit,0.3294483721256256,encoder,train
Onions_Dimapur,Onions,rain_excess,0.06395670771598816,encoder,train
Onions_Dimapur,Onions,heat_stress,0.012305337935686111,encoder,train
Onions_Dimapur,Onions,cold_stress,0.020482277497649193,encoder,train
Onions_Dindigul,Onions,season,0.02333773672580719,encoder,train
